"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"HoogRisicoOpAngstOfDepressie_25"
"248391";"53115";"MW00000";"BU19661102";"2022JJ00";"11.5"
"248395";"53115";"MW00000";"WK196612  ";"2022JJ00";"12.9"
"248399";"53115";"MW00000";"BU19661201";"2022JJ00";"6.8"
"248403";"53115";"MW00000";"BU19661202";"2022JJ00";"15.9"
"248407";"53115";"MW00000";"BU19661203";"2022JJ00";"12.2"
"248411";"53115";"MW00000";"BU19661204";"2022JJ00";"13"
"248415";"53115";"MW00000";"BU19661205";"2022JJ00";"12.9"
"248419";"53115";"MW00000";"WK196613  ";"2022JJ00";"10.7"
"248423";"53115";"MW00000";"BU19661301";"2022JJ00";"7.8"
"248427";"53115";"MW00000";"BU19661302";"2022JJ00";"10.5"
"248431";"53115";"MW00000";"BU19661303";"2022JJ00";"12.3"
"248435";"53115";"MW00000";"BU19661304";"2022JJ00";"10.2"
"248439";"53115";"MW00000";"BU19661305";"2022JJ00";"9.7"
"248443";"53115";"MW00000";"WK196614  ";"2022JJ00";
"248447";"53115";"MW00000";"BU19661401";"2022JJ00";
"248451";"53115";"MW00000";"GM1911    ";"2022JJ00";"9.7"
"248455";"53115";"MW00000";"WK191101  ";"2022JJ00";"9.9"
"248459";"53115";"MW00000";"BU19110101";"2022JJ00";"12.5"
"248463";"53115";"MW00000";"BU19110102";"2022JJ00";"9.6"
"248467";"53115";"MW00000";"BU19110103";"2022JJ00";"9.4"
"248471";"53115";"MW00000";"BU19110104";"2022JJ00";"6.5"
"248475";"53115";"MW00000";"BU19110105";"2022JJ00";"11.7"
"248479";"53115";"MW00000";"BU19110106";"2022JJ00";"11"
"248483";"53115";"MW00000";"BU19110107";"2022JJ00";"7.9"
"248487";"53115";"MW00000";"BU19110108";"2022JJ00";"9.2"
"248491";"53115";"MW00000";"BU19110180";"2022JJ00";"6.6"
"248495";"53115";"MW00000";"BU19110190";"2022JJ00";"6.8"
"248499";"53115";"MW00000";"BU19110191";"2022JJ00";"6.9"
"248503";"53115";"MW00000";"WK191102  ";"2022JJ00";"8.4"
"248507";"53115";"MW00000";"BU19110201";"2022JJ00";"9.3"
"248511";"53115";"MW00000";"BU19110202";"2022JJ00";"8.7"
"248515";"53115";"MW00000";"BU19110290";"2022JJ00";"6.8"
"248519";"53115";"MW00000";"WK191103  ";"2022JJ00";"9.4"
"248523";"53115";"MW00000";"BU19110301";"2022JJ00";"10.1"
"248527";"53115";"MW00000";"BU19110302";"2022JJ00";"7.2"
"248531";"53115";"MW00000";"BU19110390";"2022JJ00";"7.1"
"248535";"53115";"MW00000";"WK191104  ";"2022JJ00";"8.5"
"248539";"53115";"MW00000";"BU19110401";"2022JJ00";"9.2"
"248543";"53115";"MW00000";"BU19110402";"2022JJ00";"7.2"
"248547";"53115";"MW00000";"BU19110490";"2022JJ00";"5.6"
"248551";"53115";"MW00000";"WK191105  ";"2022JJ00";"10.2"
"248555";"53115";"MW00000";"BU19110501";"2022JJ00";"9.4"
"248559";"53115";"MW00000";"BU19110502";"2022JJ00";"12.2"
"248563";"53115";"MW00000";"BU19110503";"2022JJ00";"10.2"
"248567";"53115";"MW00000";"BU19110504";"2022JJ00";"7"
"248571";"53115";"MW00000";"BU19110590";"2022JJ00";"6.3"
"248575";"53115";"MW00000";"WK191106  ";"2022JJ00";"9.6"
"248579";"53115";"MW00000";"BU19110601";"2022JJ00";"9.8"
"248583";"53115";"MW00000";"BU19110602";"2022JJ00";"7.5"
"248587";"53115";"MW00000";"BU19110690";"2022JJ00";"9.2"
"248591";"53115";"MW00000";"WK191107  ";"2022JJ00";"10.8"
"248595";"53115";"MW00000";"BU19110701";"2022JJ00";"11.9"
"248599";"53115";"MW00000";"BU19110702";"2022JJ00";"13.1"
"248603";"53115";"MW00000";"BU19110703";"2022JJ00";"11.3"
"248607";"53115";"MW00000";"BU19110704";"2022JJ00";"12.5"
"248611";"53115";"MW00000";"BU19110705";"2022JJ00";"7"
"248615";"53115";"MW00000";"BU19110780";"2022JJ00";"15"
"248619";"53115";"MW00000";"BU19110790";"2022JJ00";"7.6"
"248623";"53115";"MW00000";"WK191108  ";"2022JJ00";"13.1"
"248627";"53115";"MW00000";"BU19110801";"2022JJ00";"13.1"
"248631";"53115";"MW00000";"WK191109  ";"2022JJ00";"9.9"
"248635";"53115";"MW00000";"BU19110901";"2022JJ00";"10.8"
"248639";"53115";"MW00000";"BU19110990";"2022JJ00";"8.6"
"248643";"53115";"MW00000";"WK191110  ";"2022JJ00";"11.6"
"248647";"53115";"MW00000";"BU19111001";"2022JJ00";"12.5"
"248651";"53115";"MW00000";"BU19111002";"2022JJ00";"9.3"
"248655";"53115";"MW00000";"BU19111080";"2022JJ00";"17.7"
"248659";"53115";"MW00000";"BU19111081";"2022JJ00";"11.5"
"248663";"53115";"MW00000";"BU19111090";"2022JJ00";"7.5"
"248667";"53115";"MW00000";"WK191111  ";"2022JJ00";"8.9"
"248671";"53115";"MW00000";"BU19111101";"2022JJ00";"9.1"
"248675";"53115";"MW00000";"BU19111190";"2022JJ00";"6.7"
"248679";"53115";"MW00000";"WK191112  ";"2022JJ00";"8"
"248683";"53115";"MW00000";"BU19111201";"2022JJ00";"8.4"
"248687";"53115";"MW00000";"BU19111290";"2022JJ00";"6.9"
"248691";"53115";"MW00000";"WK191113  ";"2022JJ00";"5.3"
"248695";"53115";"MW00000";"BU19111301";"2022JJ00";"5.4"
"248699";"53115";"MW00000";"BU19111390";"2022JJ00";"5.1"
"248703";"53115";"MW00000";"WK191114  ";"2022JJ00";"8.3"
"248707";"53115";"MW00000";"BU19111401";"2022JJ00";"9"
"248711";"53115";"MW00000";"BU19111490";"2022JJ00";"7.3"
"248715";"53115";"MW00000";"WK191115  ";"2022JJ00";"9.4"
"248719";"53115";"MW00000";"BU19111501";"2022JJ00";"7.8"
"248723";"53115";"MW00000";"BU19111502";"2022JJ00";"12.6"
"248727";"53115";"MW00000";"BU19111503";"2022JJ00";"9.6"
"248731";"53115";"MW00000";"BU19111504";"2022JJ00";"8.3"
"248735";"53115";"MW00000";"BU19111580";"2022JJ00";"7.4"
"248739";"53115";"MW00000";"BU19111590";"2022JJ00";"7"
"248743";"53115";"MW00000";"WK191116  ";"2022JJ00";"8.3"
"248747";"53115";"MW00000";"BU19111601";"2022JJ00";"8.3"
"248751";"53115";"MW00000";"BU19111602";"2022JJ00";"9"
"248755";"53115";"MW00000";"BU19111690";"2022JJ00";"6.6"
"248759";"53115";"MW00000";"WK191117  ";"2022JJ00";"8.5"
"248763";"53115";"MW00000";"BU19111701";"2022JJ00";"8.6"
"248767";"53115";"MW00000";"BU19111702";"2022JJ00";"10.1"
"248771";"53115";"MW00000";"BU19111790";"2022JJ00";"7.3"
"248775";"53115";"MW00000";"WK191118  ";"2022JJ00";"6"
"248779";"53115";"MW00000";"BU19111801";"2022JJ00";"6"
"248783";"53115";"MW00000";"BU19111890";"2022JJ00";"6.1"
"248787";"53115";"MW00000";"WK191119  ";"2022JJ00";"6.6"
"248791";"53115";"MW00000";"BU19111901";"2022JJ00";"6.8"
"248795";"53115";"MW00000";"BU19111990";"2022JJ00";"6.4"
"248799";"53115";"MW00000";"GM0118    ";"2022JJ00";"11"
"248803";"53115";"MW00000";"WK011850  ";"2022JJ00";"14"
"248807";"53115";"MW00000";"BU01185000";"2022JJ00";"15.4"
"248811";"53115";"MW00000";"BU01185001";"2022JJ00";"11.4"
"248815";"53115";"MW00000";"BU01185002";"2022JJ00";"10.4"
"248819";"53115";"MW00000";"BU01185003";"2022JJ00";"13.3"
"248823";"53115";"MW00000";"BU01185004";"2022JJ00";"14.2"
"248827";"53115";"MW00000";"BU01185005";"2022JJ00";"14.7"
"248831";"53115";"MW00000";"BU01185006";"2022JJ00";"15"
"248835";"53115";"MW00000";"BU01185007";"2022JJ00";"12.7"
"248839";"53115";"MW00000";"BU01185008";"2022JJ00";"15.4"
"248843";"53115";"MW00000";"WK011851  ";"2022JJ00";"8.7"
"248847";"53115";"MW00000";"BU01185100";"2022JJ00";"8.7"
"248851";"53115";"MW00000";"BU01185101";"2022JJ00";"5.1"
"248855";"53115";"MW00000";"BU01185102";"2022JJ00";
"248859";"53115";"MW00000";"BU01185103";"2022JJ00";"9.5"
"248863";"53115";"MW00000";"BU01185104";"2022JJ00";"13.7"
"248867";"53115";"MW00000";"BU01185105";"2022JJ00";"8"
"248871";"53115";"MW00000";"BU01185106";"2022JJ00";"10"
"248875";"53115";"MW00000";"BU01185107";"2022JJ00";"12.8"
"248879";"53115";"MW00000";"BU01185108";"2022JJ00";"6.3"
"248883";"53115";"MW00000";"BU01185109";"2022JJ00";"6.8"
"248887";"53115";"MW00000";"WK011852  ";"2022JJ00";"6.6"
"248891";"53115";"MW00000";"BU01185200";"2022JJ00";"6.9"
"248895";"53115";"MW00000";"BU01185201";"2022JJ00";"5.1"
"248899";"53115";"MW00000";"WK011853  ";"2022JJ00";"9.4"
"248903";"53115";"MW00000";"BU01185300";"2022JJ00";"10.5"
"248907";"53115";"MW00000";"BU01185301";"2022JJ00";"9.6"
"248911";"53115";"MW00000";"BU01185302";"2022JJ00";"6.6"
"248915";"53115";"MW00000";"WK011854  ";"2022JJ00";"9.4"
"248919";"53115";"MW00000";"BU01185400";"2022JJ00";"9.8"
"248923";"53115";"MW00000";"BU01185401";"2022JJ00";"6.8"
"248927";"53115";"MW00000";"BU01185402";"2022JJ00";"8"
"248931";"53115";"MW00000";"WK011855  ";"2022JJ00";"8"
"248935";"53115";"MW00000";"BU01185500";"2022JJ00";"8.3"
"248939";"53115";"MW00000";"BU01185501";"2022JJ00";"7.2"
"248943";"53115";"MW00000";"WK011856  ";"2022JJ00";"8.2"
"248947";"53115";"MW00000";"BU01185600";"2022JJ00";"8.2"
"248951";"53115";"MW00000";"BU01185601";"2022JJ00";"8.1"
"248955";"53115";"MW00000";"WK011857  ";"2022JJ00";"7.4"
"248959";"53115";"MW00000";"BU01185700";"2022JJ00";"7.7"
"248963";"53115";"MW00000";"BU01185701";"2022JJ00";"7.1"
"248967";"53115";"MW00000";"WK011858  ";"2022JJ00";"8.1"
"248971";"53115";"MW00000";"BU01185800";"2022JJ00";"8.9"
"248975";"53115";"MW00000";"BU01185801";"2022JJ00";"6.9"
"248979";"53115";"MW00000";"WK011859  ";"2022JJ00";"7.5"
"248983";"53115";"MW00000";"BU01185900";"2022JJ00";"7.6"
"248987";"53115";"MW00000";"BU01185901";"2022JJ00";"7.4"
"248991";"53115";"MW00000";"WK011860  ";"2022JJ00";"7.6"
"248995";"53115";"MW00000";"BU01186000";"2022JJ00";"8.3"
"248999";"53115";"MW00000";"BU01186001";"2022JJ00";"7.1"
"249003";"53115";"MW00000";"BU01186002";"2022JJ00";"5.2"
"249007";"53115";"MW00000";"BU01186003";"2022JJ00";"5.9"
"249011";"53115";"MW00000";"WK011861  ";"2022JJ00";"6.9"
"249015";"53115";"MW00000";"BU01186100";"2022JJ00";"6.9"
"249019";"53115";"MW00000";"WK011862  ";"2022JJ00";"6.8"
"249023";"53115";"MW00000";"BU01186201";"2022JJ00";
"249027";"53115";"MW00000";"BU01186202";"2022JJ00";"10.6"
"249031";"53115";"MW00000";"BU01186203";"2022JJ00";"7.9"
"249035";"53115";"MW00000";"BU01186204";"2022JJ00";"5.7"
"249039";"53115";"MW00000";"BU01186205";"2022JJ00";"5.8"
"249043";"53115";"MW00000";"BU01186206";"2022JJ00";"6.8"
"249047";"53115";"MW00000";"GM0405    ";"2022JJ00";"12.4"
"249051";"53115";"MW00000";"WK040510  ";"2022JJ00";"12.4"
"249055";"53115";"MW00000";"BU04051000";"2022JJ00";"11.3"
"249059";"53115";"MW00000";"BU04051001";"2022JJ00";"11.6"
"249063";"53115";"MW00000";"BU04051002";"2022JJ00";"13.7"
"249067";"53115";"MW00000";"BU04051003";"2022JJ00";"13.2"
"249071";"53115";"MW00000";"WK040511  ";"2022JJ00";"11.7"
"249075";"53115";"MW00000";"BU04051100";"2022JJ00";"7.3"
"249079";"53115";"MW00000";"BU04051101";"2022JJ00";"5"
"249083";"53115";"MW00000";"BU04051102";"2022JJ00";"13"
"249087";"53115";"MW00000";"BU04051103";"2022JJ00";"7.4"
"249091";"53115";"MW00000";"WK040512  ";"2022JJ00";"13.7"
"249095";"53115";"MW00000";"BU04051200";"2022JJ00";"12.5"
"249099";"53115";"MW00000";"BU04051201";"2022JJ00";"15.4"
"249103";"53115";"MW00000";"BU04051202";"2022JJ00";"14"
"249107";"53115";"MW00000";"BU04051203";"2022JJ00";"10"
"249111";"53115";"MW00000";"BU04051204";"2022JJ00";
"249115";"53115";"MW00000";"WK040513  ";"2022JJ00";"15.8"
"249119";"53115";"MW00000";"BU04051300";"2022JJ00";"21"
"249123";"53115";"MW00000";"BU04051301";"2022JJ00";"21.9"
"249127";"53115";"MW00000";"BU04051302";"2022JJ00";
"249131";"53115";"MW00000";"BU04051303";"2022JJ00";"14"
"249135";"53115";"MW00000";"BU04051304";"2022JJ00";"13.4"
"249139";"53115";"MW00000";"BU04051305";"2022JJ00";"9.1"
"249143";"53115";"MW00000";"BU04051306";"2022JJ00";"9.2"
"249147";"53115";"MW00000";"BU04051307";"2022JJ00";"14.2"
"249151";"53115";"MW00000";"BU04051308";"2022JJ00";"5.8"
"249155";"53115";"MW00000";"WK040520  ";"2022JJ00";"12.7"
"249159";"53115";"MW00000";"BU04052000";"2022JJ00";"12"
"249163";"53115";"MW00000";"BU04052001";"2022JJ00";"10"
"249167";"53115";"MW00000";"BU04052002";"2022JJ00";"8.9"
"249171";"53115";"MW00000";"BU04052003";"2022JJ00";"11.9"
"249175";"53115";"MW00000";"BU04052004";"2022JJ00";"12.4"
"249179";"53115";"MW00000";"BU04052005";"2022JJ00";"13.5"
"249183";"53115";"MW00000";"BU04052006";"2022JJ00";"11.2"
"249187";"53115";"MW00000";"BU04052007";"2022JJ00";"16.9"
"249191";"53115";"MW00000";"BU04052008";"2022JJ00";"7.9"
"249195";"53115";"MW00000";"WK040521  ";"2022JJ00";"13.6"
"249199";"53115";"MW00000";"BU04052100";"2022JJ00";"14.4"
"249203";"53115";"MW00000";"BU04052101";"2022JJ00";"12.3"
"249207";"53115";"MW00000";"BU04052102";"2022JJ00";"14.1"
"249211";"53115";"MW00000";"BU04052103";"2022JJ00";"14"
"249215";"53115";"MW00000";"BU04052104";"2022JJ00";"13.6"
"249219";"53115";"MW00000";"BU04052105";"2022JJ00";"11.6"
"249223";"53115";"MW00000";"WK040522  ";"2022JJ00";"8.2"
"249227";"53115";"MW00000";"BU04052200";"2022JJ00";"7.4"
"249231";"53115";"MW00000";"BU04052201";"2022JJ00";"12.9"
"249235";"53115";"MW00000";"WK040530  ";"2022JJ00";"10.3"
"249239";"53115";"MW00000";"BU04053000";"2022JJ00";"10"
"249243";"53115";"MW00000";"BU04053001";"2022JJ00";"9.3"
"249247";"53115";"MW00000";"BU04053002";"2022JJ00";"12.5"
"249251";"53115";"MW00000";"BU04053004";"2022JJ00";"5.6"
"249255";"53115";"MW00000";"BU04053005";"2022JJ00";"7.6"
"249259";"53115";"MW00000";"BU04053006";"2022JJ00";"7.2"
"249263";"53115";"MW00000";"WK040531  ";"2022JJ00";"9.8"
"249267";"53115";"MW00000";"BU04053100";"2022JJ00";"8.8"
"249271";"53115";"MW00000";"BU04053101";"2022JJ00";"10.3"
"249275";"53115";"MW00000";"BU04053102";"2022JJ00";"5"
"249279";"53115";"MW00000";"BU04053103";"2022JJ00";"11"
"249283";"53115";"MW00000";"BU04053104";"2022JJ00";"9.8"
"249287";"53115";"MW00000";"WK040532  ";"2022JJ00";"17"
"249291";"53115";"MW00000";"BU04053200";"2022JJ00";"14.2"
"249295";"53115";"MW00000";"BU04053201";"2022JJ00";"17.1"
"249299";"53115";"MW00000";"BU04053202";"2022JJ00";"20.8"
"249303";"53115";"MW00000";"BU04053203";"2022JJ00";"16.2"
"249307";"53115";"MW00000";"WK040533  ";"2022JJ00";"11.5"
"249311";"53115";"MW00000";"BU04053300";"2022JJ00";"18.3"
"249315";"53115";"MW00000";"BU04053301";"2022JJ00";"20.1"
"249319";"53115";"MW00000";"BU04053302";"2022JJ00";"16.7"
"249323";"53115";"MW00000";"BU04053303";"2022JJ00";"10.8"
"249327";"53115";"MW00000";"BU04053304";"2022JJ00";"11.4"
"249331";"53115";"MW00000";"BU04053305";"2022JJ00";"10.9"
"249335";"53115";"MW00000";"BU04053306";"2022JJ00";"8.6"
"249339";"53115";"MW00000";"BU04053307";"2022JJ00";"9"
"249343";"53115";"MW00000";"BU04053308";"2022JJ00";"9.6"
"249347";"53115";"MW00000";"BU04053309";"2022JJ00";
"249351";"53115";"MW00000";"WK040534  ";"2022JJ00";
"249355";"53115";"MW00000";"BU04053400";"2022JJ00";
"249359";"53115";"MW00000";"BU04053401";"2022JJ00";
"249363";"53115";"MW00000";"BU04053402";"2022JJ00";
"249367";"53115";"MW00000";"WK040535  ";"2022JJ00";"8.7"
"249371";"53115";"MW00000";"BU04053501";"2022JJ00";"8.2"
"249375";"53115";"MW00000";"BU04053502";"2022JJ00";"9"
"249379";"53115";"MW00000";"BU04053503";"2022JJ00";"8.2"
"249383";"53115";"MW00000";"BU04053504";"2022JJ00";"9.2"
"249387";"53115";"MW00000";"BU04053505";"2022JJ00";"6.7"
"249391";"53115";"MW00000";"BU04053506";"2022JJ00";"10.1"
"249395";"53115";"MW00000";"WK040536  ";"2022JJ00";
"249399";"53115";"MW00000";"BU04053600";"2022JJ00";
"249403";"53115";"MW00000";"GM1507    ";"2022JJ00";"8.7"
"249407";"53115";"MW00000";"WK150700  ";"2022JJ00";"7.2"
"249411";"53115";"MW00000";"BU15070000";"2022JJ00";"7.1"
"249415";"53115";"MW00000";"BU15070009";"2022JJ00";"7.9"
"249419";"53115";"MW00000";"WK150701  ";"2022JJ00";"8.9"
"249423";"53115";"MW00000";"BU15070100";"2022JJ00";"9.4"
"249427";"53115";"MW00000";"BU15070101";"2022JJ00";
"249431";"53115";"MW00000";"BU15070102";"2022JJ00";
"249435";"53115";"MW00000";"BU15070109";"2022JJ00";"8.5"
"249439";"53115";"MW00000";"WK150702  ";"2022JJ00";"7.7"
"249443";"53115";"MW00000";"BU15070200";"2022JJ00";"7.6"
"249447";"53115";"MW00000";"BU15070209";"2022JJ00";"7.7"
"249451";"53115";"MW00000";"WK150703  ";"2022JJ00";"7.8"
"249455";"53115";"MW00000";"BU15070300";"2022JJ00";"7.9"
"249459";"53115";"MW00000";"BU15070309";"2022JJ00";"7.6"
"249463";"53115";"MW00000";"WK150704  ";"2022JJ00";"9.6"
"249467";"53115";"MW00000";"BU15070400";"2022JJ00";"11.5"
"249471";"53115";"MW00000";"BU15070401";"2022JJ00";"10.9"
"249475";"53115";"MW00000";"BU15070402";"2022JJ00";"12.8"
"249479";"53115";"MW00000";"BU15070403";"2022JJ00";"15.3"
"249483";"53115";"MW00000";"BU15070404";"2022JJ00";"8.7"
"249487";"53115";"MW00000";"BU15070405";"2022JJ00";"6.2"
"249491";"53115";"MW00000";"BU15070406";"2022JJ00";"7.2"
"249495";"53115";"MW00000";"BU15070407";"2022JJ00";"8.8"
"249499";"53115";"MW00000";"BU15070408";"2022JJ00";"7.8"
"249503";"53115";"MW00000";"BU15070409";"2022JJ00";"8.1"
"249507";"53115";"MW00000";"BU15070410";"2022JJ00";"9.7"
"249511";"53115";"MW00000";"BU15070419";"2022JJ00";"8"
"249515";"53115";"MW00000";"WK150705  ";"2022JJ00";"7.5"
"249519";"53115";"MW00000";"BU15070500";"2022JJ00";"7.6"
"249523";"53115";"MW00000";"BU15070509";"2022JJ00";"7.4"
"249527";"53115";"MW00000";"WK150706  ";"2022JJ00";"9.6"
"249531";"53115";"MW00000";"BU15070600";"2022JJ00";"9.2"
"249535";"53115";"MW00000";"BU15070609";"2022JJ00";"10.8"
"249539";"53115";"MW00000";"WK150707  ";"2022JJ00";"7.4"
"249543";"53115";"MW00000";"BU15070700";"2022JJ00";"8.4"
"249547";"53115";"MW00000";"BU15070709";"2022JJ00";"6"
"249551";"53115";"MW00000";"WK150708  ";"2022JJ00";"9.4"
"249555";"53115";"MW00000";"BU15070800";"2022JJ00";"9.8"
"249559";"53115";"MW00000";"BU15070801";"2022JJ00";"10.2"
"249563";"53115";"MW00000";"BU15070802";"2022JJ00";"9.5"
"249567";"53115";"MW00000";"BU15070803";"2022JJ00";"9.1"
"249571";"53115";"MW00000";"BU15070804";"2022JJ00";"9.5"
"249575";"53115";"MW00000";"BU15070809";"2022JJ00";"7.8"
"249579";"53115";"MW00000";"WK150709  ";"2022JJ00";"7.7"
"249583";"53115";"MW00000";"BU15070900";"2022JJ00";"7.7"
"249587";"53115";"MW00000";"BU15070909";"2022JJ00";"8"
"249591";"53115";"MW00000";"WK150710  ";"2022JJ00";"8.2"
"249595";"53115";"MW00000";"BU15071000";"2022JJ00";"8.4"
"249599";"53115";"MW00000";"BU15071001";"2022JJ00";
"249603";"53115";"MW00000";"BU15071009";"2022JJ00";"7.7"
"249607";"53115";"MW00000";"WK150711  ";"2022JJ00";"6.9"
"249611";"53115";"MW00000";"BU15071100";"2022JJ00";"7.2"
"249615";"53115";"MW00000";"BU15071109";"2022JJ00";"6.6"
"249619";"53115";"MW00000";"WK150712  ";"2022JJ00";"6.6"
"249623";"53115";"MW00000";"BU15071200";"2022JJ00";
"249627";"53115";"MW00000";"BU15071209";"2022JJ00";"6.7"
"249631";"53115";"MW00000";"WK150713  ";"2022JJ00";"8.3"
"249635";"53115";"MW00000";"BU15071300";"2022JJ00";"8.5"
"249639";"53115";"MW00000";"BU15071309";"2022JJ00";"7.1"
"249643";"53115";"MW00000";"WK150714  ";"2022JJ00";"9.2"
"249647";"53115";"MW00000";"BU15071400";"2022JJ00";"9.3"
"249651";"53115";"MW00000";"BU15071409";"2022JJ00";"8.7"
"249655";"53115";"MW00000";"WK150715  ";"2022JJ00";"7.5"
"249659";"53115";"MW00000";"BU15071500";"2022JJ00";"7.9"
"249663";"53115";"MW00000";"BU15071509";"2022JJ00";"6.8"
"249667";"53115";"MW00000";"GM0321    ";"2022JJ00";"8.8"
"249671";"53115";"MW00000";"WK032110  ";"2022JJ00";"8.5"
"249675";"53115";"MW00000";"BU03211010";"2022JJ00";"8.2"
"249679";"53115";"MW00000";"BU03211011";"2022JJ00";"6.9"
"249683";"53115";"MW00000";"BU03211012";"2022JJ00";"10.3"
"249687";"53115";"MW00000";"BU03211013";"2022JJ00";"8"
"249691";"53115";"MW00000";"BU03211014";"2022JJ00";"11.4"
"249695";"53115";"MW00000";"BU03211015";"2022JJ00";"6.4"
"249699";"53115";"MW00000";"BU03211016";"2022JJ00";"8.9"
"249703";"53115";"MW00000";"BU03211017";"2022JJ00";"8.7"
"249707";"53115";"MW00000";"BU03211018";"2022JJ00";"6.5"
"249711";"53115";"MW00000";"BU03211019";"2022JJ00";"7.8"
"249715";"53115";"MW00000";"BU03211050";"2022JJ00";
"249719";"53115";"MW00000";"WK032111  ";"2022JJ00";"11.5"
"249723";"53115";"MW00000";"BU03211120";"2022JJ00";"8.3"
"249727";"53115";"MW00000";"BU03211121";"2022JJ00";"19.5"
"249731";"53115";"MW00000";"BU03211122";"2022JJ00";"14.9"
"249735";"53115";"MW00000";"BU03211123";"2022JJ00";"9.2"
"249739";"53115";"MW00000";"BU03211124";"2022JJ00";"12.6"
"249743";"53115";"MW00000";"BU03211125";"2022JJ00";"10.2"
"249747";"53115";"MW00000";"BU03211126";"2022JJ00";"10.2"
"249751";"53115";"MW00000";"BU03211127";"2022JJ00";"10"
"249755";"53115";"MW00000";"BU03211128";"2022JJ00";"5.7"
"249759";"53115";"MW00000";"BU03211129";"2022JJ00";"8.5"
"249763";"53115";"MW00000";"BU03211151";"2022JJ00";
"249767";"53115";"MW00000";"WK032112  ";"2022JJ00";"8.5"
"249771";"53115";"MW00000";"BU03211230";"2022JJ00";"9.5"
"249775";"53115";"MW00000";"BU03211231";"2022JJ00";"7.2"
"249779";"53115";"MW00000";"BU03211232";"2022JJ00";"7.1"
"249783";"53115";"MW00000";"BU03211233";"2022JJ00";"6.6"
"249787";"53115";"MW00000";"BU03211234";"2022JJ00";"9.1"
"249791";"53115";"MW00000";"BU03211235";"2022JJ00";"6.8"
"249795";"53115";"MW00000";"BU03211236";"2022JJ00";"12.8"
"249799";"53115";"MW00000";"BU03211237";"2022JJ00";"11.6"
"249803";"53115";"MW00000";"BU03211238";"2022JJ00";"16.8"
"249807";"53115";"MW00000";"BU03211252";"2022JJ00";
"249811";"53115";"MW00000";"WK032113  ";"2022JJ00";"7.6"
"249815";"53115";"MW00000";"BU03211340";"2022JJ00";"8.9"
"249819";"53115";"MW00000";"BU03211341";"2022JJ00";"6.1"
"249823";"53115";"MW00000";"BU03211342";"2022JJ00";"8.9"
"249827";"53115";"MW00000";"BU03211343";"2022JJ00";"6.5"
"249831";"53115";"MW00000";"BU03211344";"2022JJ00";"8.2"
"249835";"53115";"MW00000";"BU03211345";"2022JJ00";"7.2"
"249839";"53115";"MW00000";"BU03211352";"2022JJ00";
"249843";"53115";"MW00000";"WK032120  ";"2022JJ00";"7.5"
"249847";"53115";"MW00000";"BU03212054";"2022JJ00";
"249851";"53115";"MW00000";"BU03212055";"2022JJ00";
"249855";"53115";"MW00000";"BU03212056";"2022JJ00";
"249859";"53115";"MW00000";"BU03212057";"2022JJ00";
"249863";"53115";"MW00000";"BU03212058";"2022JJ00";
"249867";"53115";"MW00000";"BU03212059";"2022JJ00";
"249871";"53115";"MW00000";"BU03212060";"2022JJ00";
"249875";"53115";"MW00000";"BU03212061";"2022JJ00";"6.5"
"249879";"53115";"MW00000";"BU03212062";"2022JJ00";
"249883";"53115";"MW00000";"BU03212063";"2022JJ00";"6"
"249887";"53115";"MW00000";"BU03212064";"2022JJ00";"7.7"
"249891";"53115";"MW00000";"BU03212065";"2022JJ00";"6.8"
"249895";"53115";"MW00000";"WK032130  ";"2022JJ00";"7.5"
"249899";"53115";"MW00000";"BU03213070";"2022JJ00";"8.2"
"249903";"53115";"MW00000";"BU03213071";"2022JJ00";"5.6"
"249907";"53115";"MW00000";"WK032131  ";"2022JJ00";"6.6"
"249911";"53115";"MW00000";"BU03213172";"2022JJ00";"6.6"
"249915";"53115";"MW00000";"WK032140  ";"2022JJ00";"7.4"
"249919";"53115";"MW00000";"BU03214080";"2022JJ00";"7.7"
"249923";"53115";"MW00000";"BU03214081";"2022JJ00";"5.9"
"249927";"53115";"MW00000";"WK032141  ";"2022JJ00";"6.4"
"249931";"53115";"MW00000";"BU03214182";"2022JJ00";"6.4"
"249935";"53115";"MW00000";"WK032150  ";"2022JJ00";"7.4"
"249939";"53115";"MW00000";"BU03215090";"2022JJ00";"7.8"
"249943";"53115";"MW00000";"BU03215091";"2022JJ00";"6.4"
"249947";"53115";"MW00000";"WK032151  ";"2022JJ00";"5.5"
"249951";"53115";"MW00000";"BU03215192";"2022JJ00";"5.7"
"249955";"53115";"MW00000";"BU03215193";"2022JJ00";"5"
"249959";"53115";"MW00000";"GM0406    ";"2022JJ00";"10.9"
"249963";"53115";"MW00000";"WK040600  ";"2022JJ00";"10.7"
"249967";"53115";"MW00000";"BU04060001";"2022JJ00";"10.1"
"249971";"53115";"MW00000";"BU04060002";"2022JJ00";"11.5"
"249975";"53115";"MW00000";"WK040601  ";"2022JJ00";"9.4"
"249979";"53115";"MW00000";"BU04060103";"2022JJ00";"9.4"
"249983";"53115";"MW00000";"WK040602  ";"2022JJ00";"4.9"
"249987";"53115";"MW00000";"BU04060204";"2022JJ00";"5"
"249991";"53115";"MW00000";"BU04060205";"2022JJ00";"4.7"
"249995";"53115";"MW00000";"BU04060206";"2022JJ00";"5"
